Application GUID,Competition domain,Application GUID +competition domain,Application #,Participant First name,Participant Last name,Participant Organization,OverallScoreRank,OverallScoreRankNormalized,SumOfScores,SumOfScoresNormalized,AnonymousJudgeName,TraitScore,TraitScoreNormalized,TraitJudgeComment,Trait,TraitDescription,OverallImpressionScore,OverallImpressionScoreNormalized
F24A0FBF-5623-488B-BBCA-0764C0D9B0BE,testdomain,F24A0FBF-5623-488B-BBCA-0764C0D9B0BEtestdomain,37,Kathleen,Hall,"Peterson, Gibbs and Miles",221,221,53.800000000000004,53.800000000000004,Judge 10,2.0,2.0,Table floor poor this result front one human. President without east yes. Son standard fear short college. Assume goal he.,DURABLE,"Does the team have the skills, capacity, and experience to implement the proposed strategy? Do they offer practical project and financial plans that anticipate, and can be responsive to, barriers to implementation?",0.0769,0.0769
F24A0FBF-5623-488B-BBCA-0764C0D9B0BE,testdomain,F24A0FBF-5623-488B-BBCA-0764C0D9B0BEtestdomain,37,Kathleen,Hall,"Peterson, Gibbs and Miles",221,221,53.800000000000004,53.800000000000004,Judge 13,2.6,2.6,Character young question again child need. Conference identify wait. People your likely. Raise newspaper agreement use ten cold right season.,DURABLE,"Does the team have the skills, capacity, and experience to implement the proposed strategy? Do they offer practical project and financial plans that anticipate, and can be responsive to, barriers to implementation?",0.0219,0.0219
F24A0FBF-5623-488B-BBCA-0764C0D9B0BE,testdomain,F24A0FBF-5623-488B-BBCA-0764C0D9B0BEtestdomain,37,Kathleen,Hall,"Peterson, Gibbs and Miles",221,221,53.800000000000004,53.800000000000004,Judge 4,3.0,3.0,Money ago company film. Even process author shoulder parent art team.,DURABLE,"Does the team have the skills, capacity, and experience to implement the proposed strategy? Do they offer practical project and financial plans that anticipate, and can be responsive to, barriers to implementation?",0.0901,0.0901
F24A0FBF-5623-488B-BBCA-0764C0D9B0BE,testdomain,F24A0FBF-5623-488B-BBCA-0764C0D9B0BEtestdomain,37,Kathleen,Hall,"Peterson, Gibbs and Miles",221,221,53.800000000000004,53.800000000000004,Judge 20,2.9,2.9,Suffer budget American growth. Fine possible sometimes throw. Follow we shoulder challenge.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.0483,0.0483
F24A0FBF-5623-488B-BBCA-0764C0D9B0BE,testdomain,F24A0FBF-5623-488B-BBCA-0764C0D9B0BEtestdomain,37,Kathleen,Hall,"Peterson, Gibbs and Miles",221,221,53.800000000000004,53.800000000000004,Judge 6,3.9,3.9,Activity house million could top. Firm style see see chair point benefit. Remain compare tend us sea market. Upon security authority natural attorney notice win energy.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.0053,0.0053
F24A0FBF-5623-488B-BBCA-0764C0D9B0BE,testdomain,F24A0FBF-5623-488B-BBCA-0764C0D9B0BEtestdomain,37,Kathleen,Hall,"Peterson, Gibbs and Miles",221,221,53.800000000000004,53.800000000000004,Judge 20,2.9,2.9,Shake despite million. Read partner there whatever action billion rate up. Pull any pay article make industry government.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.0841,0.0841
F24A0FBF-5623-488B-BBCA-0764C0D9B0BE,testdomain,F24A0FBF-5623-488B-BBCA-0764C0D9B0BEtestdomain,37,Kathleen,Hall,"Peterson, Gibbs and Miles",221,221,53.800000000000004,53.800000000000004,Judge 16,4.3,4.3,Attack build maybe drive wish color.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.0063,0.0063
F24A0FBF-5623-488B-BBCA-0764C0D9B0BE,testdomain,F24A0FBF-5623-488B-BBCA-0764C0D9B0BEtestdomain,37,Kathleen,Hall,"Peterson, Gibbs and Miles",221,221,53.800000000000004,53.800000000000004,Judge 10,2.1,2.1,Senior network successful great collection physical middle report. None guess worry candidate rise create.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.0474,0.0474
A8BF6FDF-9308-4169-AFFD-A9CD32D81D2A,testdomain,A8BF6FDF-9308-4169-AFFD-A9CD32D81D2Atestdomain,38,Samantha,Davila,Gordon-Pruitt,217,217,53.49999999999999,53.49999999999999,Judge 3,4.9,4.9,Wish discover win cup size American apply market. News image necessary service consider kitchen side. Record soon while present where.,IMPACTFUL,"Will the project, if successfully implemented, significantly improve economic opportunity for the targeted population over the long-term? Does approach meaningfully remediate barriers to economic opportunity for the targeted location(s) or population?",0.0303,0.0303
A8BF6FDF-9308-4169-AFFD-A9CD32D81D2A,testdomain,A8BF6FDF-9308-4169-AFFD-A9CD32D81D2Atestdomain,38,Samantha,Davila,Gordon-Pruitt,217,217,53.49999999999999,53.49999999999999,Judge 4,3.5,3.5,Although especially entire reflect. Claim none first senior research.,IMPACTFUL,"Will the project, if successfully implemented, significantly improve economic opportunity for the targeted population over the long-term? Does approach meaningfully remediate barriers to economic opportunity for the targeted location(s) or population?",0.081,0.081
A8BF6FDF-9308-4169-AFFD-A9CD32D81D2A,testdomain,A8BF6FDF-9308-4169-AFFD-A9CD32D81D2Atestdomain,38,Samantha,Davila,Gordon-Pruitt,217,217,53.49999999999999,53.49999999999999,Judge 6,4.2,4.2,Study allow structure old but.,IMPACTFUL,"Will the project, if successfully implemented, significantly improve economic opportunity for the targeted population over the long-term? Does approach meaningfully remediate barriers to economic opportunity for the targeted location(s) or population?",0.0997,0.0997
A8BF6FDF-9308-4169-AFFD-A9CD32D81D2A,testdomain,A8BF6FDF-9308-4169-AFFD-A9CD32D81D2Atestdomain,38,Samantha,Davila,Gordon-Pruitt,217,217,53.49999999999999,53.49999999999999,Judge 6,0.0,0.0,Threat nation able drive strategy yes. Receive four recent allow natural.,IMPACTFUL,"Will the project, if successfully implemented, significantly improve economic opportunity for the targeted population over the long-term? Does approach meaningfully remediate barriers to economic opportunity for the targeted location(s) or population?",0.0723,0.0723
A8BF6FDF-9308-4169-AFFD-A9CD32D81D2A,testdomain,A8BF6FDF-9308-4169-AFFD-A9CD32D81D2Atestdomain,38,Samantha,Davila,Gordon-Pruitt,217,217,53.49999999999999,53.49999999999999,Judge 16,3.2,3.2,Last rise involve law especially how brother.,IMPACTFUL,"Will the project, if successfully implemented, significantly improve economic opportunity for the targeted population over the long-term? Does approach meaningfully remediate barriers to economic opportunity for the targeted location(s) or population?",0.0704,0.0704
A8BF6FDF-9308-4169-AFFD-A9CD32D81D2A,testdomain,A8BF6FDF-9308-4169-AFFD-A9CD32D81D2Atestdomain,38,Samantha,Davila,Gordon-Pruitt,217,217,53.49999999999999,53.49999999999999,Judge 7,1.8,1.8,Like stop than the. Between seven test. Strategy phone end take coach.,EVIDENCE-BASED,"Does the team successfully present strong evidence that the proposed strategy is effective, inclusive, and has previously demonstrated compelling results?",0.0153,0.0153
A8BF6FDF-9308-4169-AFFD-A9CD32D81D2A,testdomain,A8BF6FDF-9308-4169-AFFD-A9CD32D81D2Atestdomain,38,Samantha,Davila,Gordon-Pruitt,217,217,53.49999999999999,53.49999999999999,Judge 3,1.5,1.5,Product technology next quite maybe study factor. Look until service minute test poor. Full end whom crime there too charge public.,EVIDENCE-BASED,"Does the team successfully present strong evidence that the proposed strategy is effective, inclusive, and has previously demonstrated compelling results?",0.0215,0.0215
A8BF6FDF-9308-4169-AFFD-A9CD32D81D2A,testdomain,A8BF6FDF-9308-4169-AFFD-A9CD32D81D2Atestdomain,38,Samantha,Davila,Gordon-Pruitt,217,217,53.49999999999999,53.49999999999999,Judge 8,2.5,2.5,Deep none it year. Over million despite culture enter.,EVIDENCE-BASED,"Does the team successfully present strong evidence that the proposed strategy is effective, inclusive, and has previously demonstrated compelling results?",0.0197,0.0197
A8BF6FDF-9308-4169-AFFD-A9CD32D81D2A,testdomain,A8BF6FDF-9308-4169-AFFD-A9CD32D81D2Atestdomain,38,Samantha,Davila,Gordon-Pruitt,217,217,53.49999999999999,53.49999999999999,Judge 13,2.5,2.5,Simple night force product.,EVIDENCE-BASED,"Does the team successfully present strong evidence that the proposed strategy is effective, inclusive, and has previously demonstrated compelling results?",0.0346,0.0346
A8BF6FDF-9308-4169-AFFD-A9CD32D81D2A,testdomain,A8BF6FDF-9308-4169-AFFD-A9CD32D81D2Atestdomain,38,Samantha,Davila,Gordon-Pruitt,217,217,53.49999999999999,53.49999999999999,Judge 13,0.1,0.1,Cell spend appear take indeed democratic blood. Opportunity talk state. Generation radio arrive up environment.,EVIDENCE-BASED,"Does the team successfully present strong evidence that the proposed strategy is effective, inclusive, and has previously demonstrated compelling results?",0.0624,0.0624
A8BF6FDF-9308-4169-AFFD-A9CD32D81D2A,testdomain,A8BF6FDF-9308-4169-AFFD-A9CD32D81D2Atestdomain,38,Samantha,Davila,Gordon-Pruitt,217,217,53.49999999999999,53.49999999999999,Judge 10,1.7,1.7,Grow goal middle movement pull leg song. As decade a field whom.,DURABLE,"Does the team have the skills, capacity, and experience to implement the proposed strategy? Do they offer practical project and financial plans that anticipate, and can be responsive to, barriers to implementation?",0.0604,0.0604
A8BF6FDF-9308-4169-AFFD-A9CD32D81D2A,testdomain,A8BF6FDF-9308-4169-AFFD-A9CD32D81D2Atestdomain,38,Samantha,Davila,Gordon-Pruitt,217,217,53.49999999999999,53.49999999999999,Judge 7,1.4,1.4,Themselves that vote. Who they growth paper traditional president by more.,DURABLE,"Does the team have the skills, capacity, and experience to implement the proposed strategy? Do they offer practical project and financial plans that anticipate, and can be responsive to, barriers to implementation?",0.0878,0.0878
A8BF6FDF-9308-4169-AFFD-A9CD32D81D2A,testdomain,A8BF6FDF-9308-4169-AFFD-A9CD32D81D2Atestdomain,38,Samantha,Davila,Gordon-Pruitt,217,217,53.49999999999999,53.49999999999999,Judge 7,3.8,3.8,Mind boy season follow. Edge from continue sport already soon exactly success.,DURABLE,"Does the team have the skills, capacity, and experience to implement the proposed strategy? Do they offer practical project and financial plans that anticipate, and can be responsive to, barriers to implementation?",0.0726,0.0726
A8BF6FDF-9308-4169-AFFD-A9CD32D81D2A,testdomain,A8BF6FDF-9308-4169-AFFD-A9CD32D81D2Atestdomain,38,Samantha,Davila,Gordon-Pruitt,217,217,53.49999999999999,53.49999999999999,Judge 15,3.8,3.8,Fear current structure film. Party measure whose music professor analysis movie recognize. Camera kitchen customer receive.,DURABLE,"Does the team have the skills, capacity, and experience to implement the proposed strategy? Do they offer practical project and financial plans that anticipate, and can be responsive to, barriers to implementation?",0.0644,0.0644
A8BF6FDF-9308-4169-AFFD-A9CD32D81D2A,testdomain,A8BF6FDF-9308-4169-AFFD-A9CD32D81D2Atestdomain,38,Samantha,Davila,Gordon-Pruitt,217,217,53.49999999999999,53.49999999999999,Judge 10,4.4,4.4,Race responsibility majority condition. Challenge agency billion matter will. Price tend his window child their box.,DURABLE,"Does the team have the skills, capacity, and experience to implement the proposed strategy? Do they offer practical project and financial plans that anticipate, and can be responsive to, barriers to implementation?",0.0752,0.0752
A8BF6FDF-9308-4169-AFFD-A9CD32D81D2A,testdomain,A8BF6FDF-9308-4169-AFFD-A9CD32D81D2Atestdomain,38,Samantha,Davila,Gordon-Pruitt,217,217,53.49999999999999,53.49999999999999,Judge 11,3.4,3.4,Here career find something. Learn third resource discussion production.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.0723,0.0723
A8BF6FDF-9308-4169-AFFD-A9CD32D81D2A,testdomain,A8BF6FDF-9308-4169-AFFD-A9CD32D81D2Atestdomain,38,Samantha,Davila,Gordon-Pruitt,217,217,53.49999999999999,53.49999999999999,Judge 4,3.8,3.8,Happy affect possible value result. Staff hundred government blood culture worry. Get growth sell ready simply. Foreign street single author war now world of.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.0753,0.0753
A8BF6FDF-9308-4169-AFFD-A9CD32D81D2A,testdomain,A8BF6FDF-9308-4169-AFFD-A9CD32D81D2Atestdomain,38,Samantha,Davila,Gordon-Pruitt,217,217,53.49999999999999,53.49999999999999,Judge 11,2.8,2.8,Road performance condition wait light possible. Marriage imagine peace.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.0775,0.0775
A8BF6FDF-9308-4169-AFFD-A9CD32D81D2A,testdomain,A8BF6FDF-9308-4169-AFFD-A9CD32D81D2Atestdomain,38,Samantha,Davila,Gordon-Pruitt,217,217,53.49999999999999,53.49999999999999,Judge 3,2.6,2.6,Late artist history program. Agreement watch tax hospital know. Write most debate which. Plant because hour send he build.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.0757,0.0757
